Archivo,Texto,Prediccion
850ce4070de14b7b81b8aae833bf83b5_20230429t14_23_utc.txt,sí con ella con quien tengo el gusto hola muy buen día sí señor gracias no yo pues estuve mirando obviamente solicité la información pero no me ha llegado nada del correo no sé si ustedes me pudieran enviar esa información a mi correo si me lo puedes enviar a este whatsapp mucho mejor para revisarlo de una vez listo muchísimas gracias vale no a ti también te puedo llamar que tenga buen día,Neutral
851fbf7af5c045559c9dafbd38fbc6d4_20230429t15_04_utc.txt,hola bien bien y tú no mira por el momento no muchas gracias no en este momento no tengo la solvencia económica para iniciar vale muchísimas gracias que estés bien,Negativo
856cd9fe4c7d4a7a880ceb480ca78834_20230429t15_41_utc.txt,aló muy bien gracias solo que estoy en clase de otra universidad en este momento entonces no estoy como muy dispuesta para atender pero estoy feliz de que me llames cuéntame rapidito a ver si puedo sí por el whatsapp te agradezco mucho y eso es online o toca presencial perfecto por favor mándomelo gracias,Negativo
8b8eacfb94eb4229a8b9c4366158ae38_20230429t16_09_utc.txt,con maximiliano huitrago disculpe es que tengo una duda la universidad tiene un proceso de preinscripción o debo hacer directamente la inscripción pregrado de arquitectura alí hago entonces directamente la inscripción y pago el valor que está allí con todos los datos no tengo que poner pues el icfes y todo no listo me puedes decir el valor que tiene el pregrado así es pues si es el uno por ciento sería como treinta y tres mil pesos no en este momento estoy cursando la once entonces pues por eso me interesa listo hasta qué fecha tengo disponible la inscripción ok el catorce de julio inician las clases a veinticuatro entonces creo que eso sería todo muchísimas gracias claro que sí muchas gracias maximiliano huitrago guarín once cero cinco tres seis seis dos cincuenta y uno en minúsculas completo maximiliano viltraguarín a través de gmailcom sí en minúsculas todo sí aquí es sí igualmente bye,Positivo
8d4ce09504ec434095cd825becb7454d_20230429t15_12_utc.txt,muy buenos días buenos días señor diego comarías ramírez de la universidad jaureana cali cómo está bien gracias por preguntar el motivo de mi llamada es porque queremos validar si está interesado en especialización en gerencia de construcciones ya que en estos momentos tenemos inscripciones abiertas y no están interesados en otra en otro periodo académico de pronto es dos mil veinticuatro ah ok listo ya señora y le hago una pregunta usted es profesional egresado de qué programa y de qué universidad ah ok usted es egresado javeriano ah listo perfecto igual lo vamos a tener presente para el dos mil veinticuatro necesita el envío de información me recuerda por favor si su correo es ingdmonostgmailcom listo bueno señor también le quería comentar antes de culminar la llamada que este programa cuenta listo entonces le agradezco mucho igual a él le dejo mi contacto para que se comunique conmigo por si tiene preguntas durante el proceso y antes de que inicie las inscripciones el próximo año mi compañera se estará comunicando con usted pues para brindarle más información acerca de becas nuevos precios y también de financiación bueno con mucho gusto que estén muy bien hasta luego,Neutral
90fbb18ea9a04bf9ab2760969446d826_20230429t14_09_utc.txt,sí habla con él bien gracias sí pero es que yo como había leído ahí en el anuncio que decía que había becas y después averigüé y pues no cubrían como pues no había tanta cobertura de las becas entonces pues más bien era como un descuento porque decían que sólo cubrían el quince por ciento entonces estuve mirando y no me alcanza el presupuesto entonces creo que no no voy a pues no no estoy interesado en el programa ah bueno porque el valor también lo puedes financiar sí también sino que como le decía pues yo vivo en otra ciudad vivo en paso entonces aparte del costo pues tendría que mirar la estadía porque es en cali en cali los gastos y todo y entonces pues creo que no me alcanzaría el presupuesto que tengo en el momento ah es virtual dice ah pero pues de todos modos el costo siempre es alto y pues yo la anterior vez que me llamó le dije que iba a mirar pues si me alcanzaba y no o sea de todos modos pues no me alcanza como le decía pues yo pensaba que beca de pronto hasta el cincuenta por ciento le podía cubrir pero pues el quince por ciento pues es muy poco más bien es un descuento que le hacen sí pero pues toca pagarlas durante el semestre no también sí señor ajá sí entonces pues no por el momento no tal vez en pues en otra oportunidad ajá bueno muchas gracias bueno hasta luego,Negativo
93e3d9a9444e45fdbf0243ede80387a9_20230429t15_14_utc.txt,aló estoy hablando con él muy bien y usted sí señor bueno señor bueno igualmente hasta luego,Neutral
954028537f2447b1bc3fe1423e5dc91e_20230429t16_46_utc.txt,sí sí con él muy bien carlos cuéntame sí sí qué pena luis carlos pero no en el momento tengo que salir del país vale hasta luego que estés muy bien,Neutral
970163d6af854c5bbcdc20683c0718b3_20230429t16_32_utc.txt,bien tú bien gracias tarjeta de identidad listo muchas gracias,Negativo
9a69066faf1c480ab766270d6930f207_20230429t15_27_utc.txt,muy bien cristian gracias ese programa es virtual o presencial qué costo tiene cuánto dura el programa ok y qué te iba a decir yo qué certificado dan ok y es posible que tú a través del correo me compartas como los contenidos temáticos ah sí también ese pago se puede hacer en dos hay posibilidad de hacer dos pagos o solo es un pago y si fueran dos pagos ah entonces entonces entonces por eso pero digamos que también ahí lo podría hacer no importa si es sobre el valor total yo podría hacer dos pagos entonces sacamos una cosa envíame bien toda esta información que me acabas de dar por el whatsapp y yo te confirmo a más tardar mañana qué mañana es domingo el martes porque el lunes es festivo vale cristian es tu nombre sí listo cristian quedamos ahí entonces en contacto que estés muy bien hasta luego,Positivo
9f4431c7a7784c878a5b1dd22387313d_20230429t16_45_utc.txt,lo que pasa es que la escucho muy distorsionada no la escucho de manera clara me entendí que me está llamando de cali no sé si me enviaron la información al correo no no lo he revisado porque yo trabajo en la superintendencia de sociedades de bogotá usted me podría hacer un favor usted me lo podría volver a reenviar y yo este fin de semana lo miro y me comunicaría con usted sí sí eso funciona mejor para mí bueno señorita gracias,Neutral
a05fa8fe7f26449182797521fc00f807_20230429t14_05_utc.txt,y usted no yo no estoy interesado sí es que yo inicié maestría en otra universidad hasta luego gracias,Negativo
aa220622e43446a7b5bcac9b1c0a52db_20230429t16_35_utc.txt,bien gracias qué pena que estoy en un banco y no puedo hablar sí señora vale muchas gracias,Negativo
af176031f0074816b87c1a2d36c64bb1_20230429t13_19_utc.txt,sí claro lo que pasa es que yo estoy pensando en comenzar un diplomado de medicina integrativa con ustedes aprovechando por un descuento que me dio el laboratorio gel pero me dijeron que me iban a llamar que me iban a enviar el cobro el correo y el link de la clase que era hoy y nunca me enviaron nada no ella me dijo que esperara que me llegara algo al correo pero no pues si de pronto me puedes regalar una llamada cuando ya llegue listo perfecto mil gracias igualmente hasta luego,Neutral
b5177be4cb564c919b6fd7beb39e58de_20230429t15_01_utc.txt,pero en este momento no muchas gracias todavía no llego a graduarme un año listo muchísimas gracias hasta luego,Negativo
c24e02ed87a44265a8ee01dc29750c46_20230429t16_23_utc.txt,sí con ella la orden muy bien y usted cómo ha estado pues la verdad perfecto yo le agradezco para poderlo mirar,Neutral
e0e2f6bf38594a229738c1b769773f0c_20230429t16_03_utc.txt,sí con él muy bien muchas gracias sí mira te cuento la verdad sí estoy interesado pero pues justo se me presentó una situación que la verdad me ocupó unos gastos y la verdad pues en este momento por eso no la puedo tomar estaría esperando una próxima ocasión que lo vuelvan a aperturar para incluirme la verdad en perfecto y sabes de pronto pues no sé si lo tengan hasta cuándo sería la fecha de pago para aplicar al descuento de pronto pago sí sí porque es que en este sí lo tenía presupuestado pero como te digo justo se presentó una situación y no listo vale vale perfecto listo igual yo por aquí también lo voy a dejar en el calendario y sí les agradezco mucho la llamada porque sí sí me interesa bastante bueno hasta luego gracias,Neutral
e2b52690f4544076ab12fa60d178d6a5_20230429t13_35_utc.txt,bien gracias gracias no lo entendí perdón,Neutral
e3e047f6195c4b32a05f8de775ba50e5_20230429t15_32_utc.txt,sí con él muy bien gracias pues estoy revisando el tema pues por el tema del pago para poder hacer el pago y la inscripción hasta cuándo habría plazo para hacer el pago sí es que es lo que me tiene como un poquito porque no tengo la totalidad entonces digamos que pues es básicamente por eso y para eso qué requisitos se necesitan o cómo es ah pero toca con un codeudor pues voy a mirar bien la información y dependiendo pues de pues yo me comunico con ustedes y les informo antes del siete a ver qué hacemos vale sí señora sí sí sí yo me comunico con ustedes vale hasta luego,Positivo
e85c661472f94fd0b1869d87266c0121_20230429t14_16_utc.txt,de dónde me llaman bien angie sí señora hola sí cuánto es el valor del seminario y cuánto tiempo dura ok y qué días son y cuál es el costo que tiene el seminario ok pues todavía estoy interesada pero entonces déjame a ver si aquí al dos de junio yo tengo el dinero para cancelar el seminario y si es así pues yo me inscribiría sí señora muchas gracias hasta luego,Neutral
e86106eae7b44bbab73dcc28fe74640a_20230429t14_51_utc.txt,ah hola buenos días bien gracias no pues me quedé esperando que me la enviaran al correo no no me la enviaron yo había buscado otro curso porque yo estudié a las averianas y nunca me contactaron yo dije no no les interesa esto como estudiantes no la verdad ya está muy encima que era que no lo iban a realizar yo dije si no me han mandado la información será que no salieron los participantes y no lo van a realizar no mándame la información al correo igual yo sé que ustedes lo están yo sí lo quiero hacer sino que la verdad como no me han escrito ya me inscribí a otro diplomado y pues no me dan ni el tiempo ni el bolsillo pero sí quiero tener la información porque yo sí lo voy a hacer yo soy abogada de las buenas venturas y lo quiero hacer porque es el tema en que yo trabajo ah sí sí sí claro que sí para que me dejes ahí en la lista porfa tú tienes mi correo cierto bueno muchas gracias que estés bien hasta luego,Positivo
e8a52d4b45b44af5be7b1cc7a4fe9a67_20230429t14_49_utc.txt,buenos días con ella bien y usted sí ajá te hago una pregunta el presencial qué días es seis y media nueve y el virtual en ese horario también bueno tú me puedes hacer el favor de enviarme esa información a mi correo para tomar la decisión y hasta cuándo tengo plazo para hacer el pago con el pronto pago adicionalmente yo soy egresada de la javeriana de la maestría en bae presencial como online el valor con los descuentos del pronto pago y por ser egresada ajá por favor y hasta la fecha límite en la que tendría plazo para hacer el pago se necesita alguna formación o sea como tener conocimientos en bi o solo con o sea allí me van a enseñar todo ajá ninguna previa ajá listo envíame la información por favor bueno gracias,Positivo
eda25ef82d7c42c1a29cb68045744c97_20230429t14_03_utc.txt,muy bien y tú si me gustaría tener más información del programa si quieres envíamela al correo es que estoy como en la calle y me llamas en el transcurso de la semana cuando puedas gracias,Neutral
f5428781188d4778a2c0e8dad5d32e3f_20230429t13_30_utc.txt,sí hola bien gracias pues la verdad era que en ese momento porque eso fue hace rato que había puesto el interés quería saber un poco más quería saber si era virtual quería saber cuánto costaba y por ser egresada la saberiana veinte por ciento más los quince o solo el veinte por ciento ah ok ah bueno dale perfecto voy a volverlo a revisar de todos modos yo lo puedo hacer directamente si es que estoy realmente es que hay otra especialización también en el tema pero de otra universidad y empieza ahora y es un poco más barata pero todavía no ha pagado así que voy a revisarlo porque realmente yo estaba esperando esta esta información desde hace rato obviamente porque como usted sabría a mí me interesa mucho más ese pedazo bueno bueno dale muchas gracias hasta luego gracias,Positivo
f6e1997eb9314094a10a6529f51648f3_20230429t13_54_utc.txt,buenos días con ella muy bien sí señor sí pues digamos que yo averigué cómo va a ser dos semanas y no estoy mal y pues ahí pude realizar la búsqueda desde la página de la universidad no solo leí la parte general del programa digamos de qué consta y demás pero el tema de la duración y demás no lo leí vale sí vale muchas gracias vale perfecto claro que sí igualmente que tengas un buen día hasta luego,Neutral
f77ace087c5e46d190f6416c244b045f_20230429t15_14_utc.txt,buenos días muy bien y usted oh no muy amable ya calmé todas mis dudas el día de ayer en la universidad y como todavía sigo en el grado once así que no puedo todavía inscribirme de este año ajá vale muchas gracias,Negativo
ff85bf5b2023476b8e9bcff72d7e0660_20230429t15_15_utc.txt,con ella bien gracias a dios pues yo estaba interesada en conocer el plan de estudios y tener certeza del descuento porque después me metí en la página y no vi el mismo aviso que salió en el instagram entonces tenía la duda de que efectivamente fuera hasta mayo el descuento que había mencionado en la publicidad es cien por ciento virtual no pero ya me acabas de dar la información que es la dificultad que tengo no no no el horario yo soy docente universitaria y tengo clases los jueves de ocho a diez de la noche y los sábados de ocho a diez de la mañana y hasta qué fecha es ah no no no nada estoy dando clases sí sí sí claro sí porque yo soy la docente no soy la estudiante entonces sí me queda difícil porque obviamente vienen las evaluaciones y todo el asunto y siempre tengo el mismo horario o sea ellos tratan siempre de mantener el mismo horario listo listo ustedes se programan desde hace cuánto lo tienen sí porque entonces ahí lo que yo podría hacer es pedir que me modificaran el horario para yo poder participar para dejar libre porque ya sé que desde el jueves hasta el sábado perfecto así es bueno muchísimas gracias muy amable,Positivo
042458ab16354753a745fa3aa2342932_20230513t14_43_utc.txt,básicamente es para preguntar hasta qué horas tienen atención presencial para averiguar acerca de un posgrado a doce del mediodía sí señora ah ya y era para preguntarte acerca del posgrado de no sí maestría de esa sí ciencia de datos sí por favor ocho millones quinientos qué perdón ah ya mi esposo bueno en realidad el curso perdón la maestría es para mi esposo él es ingeniero de materiales pero eso lo escoge la universidad antes de iniciar y cuándo se harían más o menos y todas las maestrías empezarían entonces ya en enero y en ese momento unas que se abran por el lado financiero y esos sí están para empezar ahorita en este semestre sí señora ya y el costo de la administrativa sí dieciocho millones ciento sesenta y nueve mil y cuántos semestres son tres semestres ah bueno esa sería la de administración ya qué bien listo y esa bueno esa me dice que ya empezarían para el próximo semestre y más o menos qué fecha catorce de julio y empezaría el veintiuno ah bueno listo chica muchas gracias por la información no hasta el momento no si de pronto me surge de aquel lado se vuelve y llamo bueno hasta luego gracias hasta luego,Neutral
07b7cdd28e904671949343335ea1a6a9_20230513t15_49_utc.txt,sí con la misma sí dígame en qué le puedo ayudar me repite el título ah sí sí sí no no no tengo ninguna información eso quería porque solo me daba para pedir información no sé si tal vez me podrían enviar como las fechas de inicio el costo el programa de estudio bien perfecto el día lunes el día lunes de la tarde por favor ya perfecto hasta luego gracias,Negativo
0fc06e0fec724ceba662f2652746bd6b_20230513t15_14_utc.txt,puedo repetir que es un poquito entrecortada por favor perdón puedo repetir que es un poquito entrecortada por favor de cuánto compras no en este momento no no no señora sería como despuesito yo apenas estaba como llamando para tener la información me puedes repetir por favor no para este no sí o sea como te digo ahorita únicamente quería conocer la información pero pues no cuento con el dinero todavía entonces de pronto me interesaría para más adelante sí sí pero no para este no vale muchas gracias gracias hasta luego,Negativo
10a78230812040ff967ff9474b8681de_20230513t14_52_utc.txt,sí señora muy bien y tú es que algo me incuestó verdad tiene algún costo verdad ah no pues es que la verdad es que no está muy adelante pues no porque yo ya estoy con dos becas aquí sí sí pero porque pues no ahí no ahí no ahí cuando yo me escribí que esto no pensé que fuera a ser así tan bueno hasta luego,Neutral
197676bd2fde4ac89cd54cd79b406d79_20230513t15_08_utc.txt,ok de pronto te voy a dejar una información por correo y por whatsapp de un diplomado que tú pediste que ella me puedo comunicar contigo así rápidamente,Neutral
1e89ae9d25dc42ec9bddf53417053f2e_20230513t14_28_utc.txt,buenos días no ella no se encuentra para qué sería si quiere llámela tiene para que lo anote dale tranquila tres trece seiscientos sí siete seis ocho uno bueno sí ella de una isla de las calizares ferney no lo mismo hasta luego feliz día,Neutral
1e9de5fe556c45b18f7afa01bd8e5792_20230513t14_26_utc.txt,hablas con él muy bien gracias muy bien este martes mi año yo prácticamente iba a ir hoy a la javeriana porque era averiguar sobre la maestría en ciencia de datos sino que no sé si la atendía hoy presencial porque tenía unas preguntas y todo eso que quería hacerla allá pero digamos que atención presencial sí habría sí digamos que así sea sí y hoy sábado hasta el mediodía sí cuánto es que vale el curso de excel empieza este martes bueno eso sí me gustaría pensarlo bien bien y te podría dar una razón el lunes para decirte de manera definitiva sí o no porque ahorita me daría pena ciencia de datos listo te agradezco muchísimo hasta luego adiós,Neutral
21717b84966c41c0984d9e9347c5f9bb_20230513t13_56_utc.txt,aló muy buenos días ah yo ya le mandé a mí eh ya no ah bueno señor entonces en el momento no estaría interesado,Negativo
229581744ef8410da1eb2d87a18e4fe0_20230513t15_55_utc.txt,con ella muy bien gracias no pues yo me registré ahí para saber el precio y saber cómo es la intensidad horaria entonces era como para saber y conocer eso en médico dos millones qué no o sea entonces si es virtual las clases son asincrónicas incluyendo los sábados y si es virtual si es online si es presencial pues o sea presencial virtual allí para yo trabajarlos y el precio por los dos es lo mismo los libros son los sábados ah ok bueno listo muchas gracias por la información pues tendría que ver porque sí lo hice los sábados por el trabajo porque es un horario en la mañana entonces pues ahí sí es muy difícil porque los sábados tengo que ir a trabajar pues así como me lo cuentas en ese momento en ese horario de rango de los sábados no no podría bueno muchas gracias por la información hasta luego,Positivo
2459608615d943c4b67117aa4344908d_20230513t13_48_utc.txt,sí señora muy bien gracias ah pero yo todavía estoy estudiando sino que quería solo averiguar para ver cuánto costaba la carrera y todo eso once ah bueno señora ah bueno señora,Neutral
25f12ead3aa04a3bb79566087b8db321_20230513t15_31_utc.txt,muy bien y usted sí sí sí yo la estaba viendo hoy y se había como me había escrito pues había pero quería saber más como el tema de financiamiento yo leí pues todo lo que dice ahí pero sí quisiera saber cómo sería el tema de financiamiento con ustedes directamente pues con la adriana no no o sea que cuando ustedes se refieren a largo plazo para el semestre cierto entonces yo pago ese setenta y cinco setenta por ciento perdón en esos cinco meses del semestre cierto pues a cada cuota cierto y los treinta pues ya cuando termine pues cuando me gradúe cierto pero entonces ven para entender entonces cada semestre cuesta doce algo cierto o sea son dos semestres en total serían veinticuatro millones cierto sí y no ok pero entonces ben pero entonces sí es o sea cada semestre cuesta doce millones de pesos cierto ah o sea son dos semestres entonces son veinticuatro millones de pesos pero entonces ese préstamo que ustedes bueno esa facilidad de pago que ustedes hacen por ejemplo en ese primer semestre perdón en ese primer y segundo semestre cuando yo realice como el pago de las primeras cinco cuotas ya que pues yo quedo viendo un treinta por ciento cierto ese treinta por ciento o sea ese pago no marca para o sea a lo que yo pase pues al segundo semestre sino ya cuando me gradúe es decir que tengo que pagar un sesenta por ciento pues si yo adquiero el mismo el mismo el mismo préstamo con ustedes cierto ok listo listo no no pues esa era como la duda que yo tenía la verdad no no creo que no no tengo más dudas creo que ustedes tienen plazo de inscripción hasta el dos de julio cierto o siete de julio me equivoco hasta esa fecha diecinueve de julio ok listo listo no entonces supongo que me inscribo paso los papeles y ya sí pues obviamente cuadro el método pamu con ustedes ok listo sí señor sí sí ese es mi correo ingeniería de sistemas no la verdad sí un poco flojo la verdad para hablarlo sí sí no aquí en en esta área siempre nos encontramos con eso pero sí me dificulta un poco el hablarlo ah ok no no no tengo otra pregunta la verdad muchísimas gracias por la aclaración listo muchísimas gracias usted es muy amable bueno hasta luego,Positivo
2b4d1446039b4964a1b6f0d45ccd6add_20230513t16_20_utc.txt,sí con él habla muy bien cristian gracias no me he decidido christian pero sí lo tengo en cuenta creo que sí creo que sí la tengo si me la puedes volver a enviar pero sí estoy interesado el problema es que no tengo que esperar unas cosas del trabajo pero sí estoy interesado ah ok muchas gracias,Neutral
2dbd5c4e0ae541b4aa2f5cc4976cc7ee_20230513t14_08_utc.txt,buenos días me pasa sí señora qué precios tiene disculpa soy neuropsicóloga ok este no sé si es posible que me mire la el el cómo es que es el contenido del curso cómo serían las no entiendo el correo y la información para pues tenerla y estoy mirando a ver si logro que matricularme antes de la fecha ok muchas gracias,Neutral
30a6921c5a564778a7920a3cad953451_20230513t13_58_utc.txt,con ella aló en este momento entra el banco tú me puedes enviar la información al correo está bien muchas gracias hasta luego hasta luego,Negativo
31ee3f1746084fa28ea2b3c9dfeb0930_20230513t13_54_utc.txt,sí no recomendaría por whatsapp porque es que estoy en clases listo muchísimas gracias igualmente,Negativo
342db425864c4c5f928db6f33831727e_20230513t14_15_utc.txt,de parte hola muy bien con mauricio el valor ok dale ok dale yo revisaré esto gracias hasta luego que esté muy bien,Neutral
3588f50174e84eb480a7d3d055031399_20230513t16_00_utc.txt,sí con ella bien gracias no pues mire que yo miré sobre el diplomado pero ahí no me abrió ninguna ventana ni nada entonces por eso mandé como la solicitud ahí para ver si me brindaban más información vale y todas las informaciones las puedes regalar al correo sí a cualquiera de ellos sí por favor para que me regales toda la información de costos todo todo vale vale te agradezco mucho viste muy amable bueno que estés muy bien hasta luego,Neutral
408f03ac6dc9496c96e06a8cf71a2698_20230513t16_23_utc.txt,sí ahora sí,Neutral
460de0efc0994ddbbd6882fcb84e149f_20230513t14_37_utc.txt,mira yo creo que sí pero me cogiste en una reunióncita y no puedo atender bien tu llamada entonces será que tú me puedes regalar una llamadita el lunes a primera hora porfa le agradezco mucho,Neutral
47539959b2a14f07959d0677316ae87c_20230513t16_22_utc.txt,sí ahorita tengo una emergencia me puedo volver a llamar por favor bueno pues hasta luego,Neutral
4d1237f231144ff7ab3b0915ce55a261_20230513t15_48_utc.txt,sí la pude validar pero es presencial y realmente no puedo de esa manera entonces muchísimas gracias si quieres sí aunque yo te voy a ser sincera es probable que lo tomé con la universidad de la sabana finalizando este mes a usted señora madrigal,Neutral
4dcdddfb6fc14bfcb0786b7dcc9b9393_20230513t13_55_utc.txt,de parte de quién bien gracias si yo te puedo pedir un favor es que en este momento estoy un poquito ocupada será que tú me puedes devolver la llamada más tarde sí sí no hay problema muchas gracias hasta luego,Neutral
4ea887163da842b0ac05b3d2521a64c7_20230513t15_42_utc.txt,y es que me interesa ir a ver cómo es el campus por allá y ver lo que se me está ofreciendo a mí administración de empresas en ciencias administrativas la segunda claro dame un momento busco un lapicero un papel listo manuel valencia tres veintidós seis treinta y nueve ochenta y dos once manuel punto punto valencia arroba jabriela cali listo pero arroba jabriela cali vale punto edu listo entonces me estiro a él para ver qué día me permiten asistir y poder ver las instalaciones muchas gracias hasta luego,Neutral
546f8e2aa3f64e438134539c3191d81b_20230513t15_25_utc.txt,muy bien maría cómo le va ah sí sí desde cero estaría bien no no nada por el momento universidad de pamplona voy a validarlo tú me puedes enviar esa información a mi correo por favor claro que sí estaría bien vale muchas gracias,Neutral
5cd6165dde27473abf19d423564c00cf_20230513t14_00_utc.txt,sí con quién hablas yo con quién hablo disculpa ah sí sí sí ya ya recordé ya recordé tu conexión sí sí sí puede ser por vía whatsapp te lo agradecería mucho porque en este momento la verdad me estoy un poquito ocupado la verdad vale ale perfecto muchas gracias,Negativo
5db4b150a2a746f188fcd719951375cd_20230513t16_31_utc.txt,sí bien gracias finalmente no lo voy a hacer muchísimas gracias lo mismo,Neutral
5ed447924a6c411db789d982ced86f87_20230513t15_49_utc.txt,sí con él bien sí señor y usted si quería este tiene algún costo ah ok vale muchas gracias no sé si puede ser en la tarde lo que pasa es que justo en este momento estoy en clase sí por favor,Neutral
606bc04de20f48698438972a3c5d73c5_20230513t13_50_utc.txt,sí con ella uy súper ocupada ahorita voy para el trabajo y no tengo tiempo de recibir esta llamada en este momento sí sí señora claro que sí buen día,Negativo
62348a5179a14b19ae53fc0831afa258_20230513t14_22_utc.txt,muy bien muchas gracias sí sí sí sí quisiera tener más información acerca de este curso no soy fisioterapeuta ok será que la información me la pueden enviar al correo yo me comunicaría al correo que me lo envíe o no sé si de pronto el lunes vale muchísimas gracias hasta luego,Neutral
62eb0ae83aab4888b037da7c8beba1cb_20230513t15_07_utc.txt,sí con ella bien sí señora no mira no ya no muchas gracias porque ya comencé otro curso gracias hasta luego,Negativo
6599635fa9ac403b868dd67d044d24e4_20230513t14_15_utc.txt,muy bien y usted no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no aló,Neutral
67c4c52997874c1baf667d39294be888_20230513t15_01_utc.txt,buenos días no no señora en el momento no muchas gracias,Negativo
680cf6f010d744f59d52b6e8d2f0cb1e_20230513t14_24_utc.txt,sí correcto ajá correcto sí lo que pasa es que yo estoy interesado en el diploma de oecd y eso es lo que yo quiero saber cómo funciona qué es lo que hay que hacer en este caso me estoy hablando de ingeniero en prevención de riesgo de medio ambiente en el canal en el canal de panamá ah no no entonces quiero decir que yo no puse alquera es que ustedes tenían uno de ambiente y sí sí sí es uno que es de ambiente y ay a la vida creo que entonces toqué mal donde no era no había otro había otro que tenía allí que si lo tengo que buscar pero sé que es algo que tiene que ver con el ambiente no sé si era ajá no yo lo busco porque yo les escribí,Positivo
716391e8d1024a68b76e9c8beae2d630_20230513t15_02_utc.txt,aló muy buenos días por favor mayra machín habla con yulia esbalanta de la universidad jaoriana de cali cómo se encuentra el día de hoy señora si usted gusta me puedo contactar en otro momento perfecto voy a dejar el registro y yo me contactaría nuevamente que sea muy bien hasta luego,Neutral
71a40f9b026e45379ba0704991f8e8dc_20230513t16_16_utc.txt,sí señor bien sí señor sí sí estaba mirando eso estoy no estoy escuadrando a ver cuándo se inicia fue lo que no no distancia de eso ah ok y cuánto es que es el valor es dos cuatrocientos cierto ah sí sí sí fue la información que yo vi ah listo pues estoy interesado ya estoy en la hora de la consecución del dinero pero estoy interesado así me parece no por ahora no por ahora yo estoy viendo el dinero y ya como para todo lo que tiene que ver con la matrícula bueno hasta luego,Positivo
72007eb657d741bd9961eab9eb262c07_20230513t16_02_utc.txt,no habla con carlos alberto bien bien gracias a dios no mecánica no es es electrónica a ver cuándo ah ok y lo tiene en diurno y nocturno ah ya ya ya y qué costo tiene ok ok perfecto ah listo y ingeniería de sistemas cuáles son los costos ok perfecto qué becas manejan ah ok perfecto listo voy a esperar entonces que mi hijo estamos esperando resultados ah listo vale eso suena bien listo entonces cualquier cosa me comunico con ustedes vale igualmente feliz día hasta luego hasta luego,Neutral
77fe61034f894fe0bd09da0b15c42ed5_20230513t13_39_utc.txt,hola muy buenos días sí en qué te podemos ayudar ah ok sí me llama la atención pero lo que pasa es que yo creo que va a ser presencial verdad bueno me gustaría saber pues adquirir más información sí por favor ah ok bueno por whatsapp me parece mejor y cuál era más o menos qué precio tiene ok sí psicología ah bueno me parece muy bien una pregunta habrá alguna maestría con no creo que no ha llegado presento una inquietud habrá alguna maestría virtual psicología clínica o bueno neuropsicología como esas ramas del área clínica neuropsicología psicología clínica o psicología clínica de la infancia y la adolescencia más que todas esas áreas lástima bueno en parte es bueno porque la presencialidad también es buena así es pero bueno de otras maneras bueno de todas maneras muchas gracias por su información sí asesoría familiar en qué sentido o sea más que todo resolución de familia conflicto y eso y más o menos cuándo empieza o es cuando uno decide empezar bien ah bueno eso se fue a tenerlo en cuenta perfecto bueno muchas gracias tenga un buen día gracias hasta luego,Positivo
7c127994b8c6409c935baabfe0332228_20230513t15_45_utc.txt,sí con ella muy bien gracias y usted muchas gracias no pues la verdad mi puntaje no no me ha alcanzado para aplicar a las becas igualmente gracias,Negativo
7c4537fcc02449c3bdee049bfd84d149_20230513t15_14_utc.txt,bien gracias a dios pues la verdad no tenía mucha información mira yo hace rato quiero estudiar como no sé no son técnicos pero eso se les llama como talleres de especialización en excel y aprender a manejarlo en excel no sé si si eso tenga que ver o el seminario más bien como como actividades con más información al respecto y como la descripción no yo creí que la verdad no leí muy bien la información porque yo sí quiero como yo quiero ser especializada en excel pero todavía no estoy en ese nivel de recibir los macros ok entonces me comparto la información por whatsapp vale luis muchísimas gracias,Negativo
7d1e9c1d3d094eebb4cdddee26941734_20230513t16_55_utc.txt,aló muy bien gracias la verdad no volví a revisarlo sí cuéntame cuéntame no no está claro sí no no no el revisar otra vez como los contenidos y la estructura del programa bueno listo bueno que estés bien hasta luego,Negativo
7df47aa3d6a6471f9570efe419f06c56_20230513t14_38_utc.txt,con quién hablo bien y tú sí no no señorita cómo perdón no se escuchó ok listo todo se puede hacer de manera virtual listo sí dale perfecto vale muchas gracias igualmente,Neutral
7e2800619ea5495d9bfe1e3cc534f152_20230513t14_50_utc.txt,sí salgo por la mañana cuéntame bien cuéntame la verdad no conozco la información pero en este momento estoy en consulta entonces si me pudieran mandar la información en el correo electrónico te lo agradecería mucho no yo diría que hoy en las horas de la tarde porque necesito saber costos y cómo es el tema de los horarios y demás eso es básicamente lo que necesito perfecto en el transcurso de la semana en el transcurso de la semana a mediodía que ya estoy liberado listo,Neutral
89c6976244224168ae51925898eeac00_20230513t14_02_utc.txt,sí bien tipo es que nomás quería averiguar sobre los semestres y así solamente era para averiguar así porque estoy averiguando en varias universidades y así pues por el momento yo diría que no la verdad no igualmente gracias,Neutral
94ec97b5843545968ebc41349eaa75e1_20230513t14_19_utc.txt,sí bien gracias sí sí señora no ya hágame un favor en la información había hablaba algo sobre unas becas y unos créditos ya voy a hablar con mi esposo a ver perfecto ya muchas gracias oye mamá gracias,Neutral
